date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,g_rad,soil,pe,evap,smd_wd,smd_md,smd_pd
05-Dec-19,0,12.2,0,5.4,0,2.6,0,0.1,1000.4,13.1,0,20,0,220,0,36,0,0,90,5.775,0.6,0.8,1.4,1.4,-6.2
06-Dec-19,0,11.7,0,6.4,0,7,0,2.9,993.8,13.2,0,24,0,270,0,32,1,0,170,7.95,0.3,0.4,0,-1.2,-8.5
07-Dec-19,0,12.3,0,6.5,0,5.4,0,3,990.7,12.4,0,26,0,260,0,44,0.8,0,213,7.15,0.3,0.4,0,-2.7,-10
08-Dec-19,0,11.2,0,4.5,0,4.1,0,6,980.5,16.8,0,34,0,280,0,46,2,0,191,6.325,0.7,0.8,0,-5.3,-10
09-Dec-19,0,8.5,0,4.3,0,2.9,2,0,995.7,11.9,0,34,0,290,0,44,6.3,0,309,5.15,0.4,0.4,0.4,0.4,-9.1
10-Dec-19,0,13.8,0,4.2,0,1.5,0,4.6,992.3,16,0,32,0,270,0,45,0,0,55,6.475,0.8,1.1,0,-3.4,-10
11-Dec-19,0,4.9,0,2.1,0,1.9,0,0,989.8,11.9,0,16,0,250,0,28,5.7,0,309,3.7,0.3,0.4,0.3,0.3,-9.2
12-Dec-19,0,8.2,0,3.2,0,0.8,0,10.4,974.2,9,0,24,0,280,0,32,0.1,0,102,4.45,0.5,0.6,0,-9.6,-10
13-Dec-19,0,7.3,0,3.2,0,3.4,0,0.2,967.2,15.2,0,23,0,270,0,35,3.4,0,277,4.55,0.6,0.7,0.4,0.4,-9.1
14-Dec-19,0,5.2,0,1.7,0,0.8,0,0.5,973.2,11.1,0,16,0,220,0,29,4.2,0,257,2.825,0.7,0.8,0.6,0.6,-8.5
15-Dec-19,0,5.6,0,0.6,1,-0.4,0,0.1,975,9,0,17,0,220,0,30,1.9,0,168,2.175,0.5,0.6,1,1,-7.7
16-Dec-19,0,6,0,2.1,1,-0.6,2,0,981.8,9,0,16,0,260,0,27,6.5,0,311,2.425,0.3,0.3,1.3,1.3,-7
17-Dec-19,0,4.1,1,-2.9,0,0.5,0,0.1,989.2,5.9,0,10,0,220,0,15,0.1,0,163,2.325,0.1,0.2,1.3,1.3,-6.6
18-Dec-19,0,11.8,1,-2.9,1,-7,0,4.3,983.2,15.5,0,27,0,190,0,43,0,0,21,3.325,0.7,1,0,-2.4,-9.9
19-Dec-19,0,10,0,6.3,0,3,0,14.7,973.6,6.6,0,18,0,190,0,27,0,0,92,5.55,0.4,0.5,0,-10,-10
20-Dec-19,0,7.6,1,-1.2,0,2.9,0,2.3,968,5.5,0,12,0,270,0,19,4.4,0,264,4.95,0,0,0,-2.3,-10
21-Dec-19,0,5.1,1,-1.4,1,-4.9,2,0,964.7,4.8,0,10,0,280,0,12,0.4,0,140,2.975,0.1,0.2,0.1,0.1,-9.4
22-Dec-19,0,7.5,0,3.8,1,-0.8,2,0,976.3,8,0,14,0,260,0,22,1,0,132,4.075,0.4,0.5,0.5,0.5,-8.5
23-Dec-19,0,8.4,0,4.9,0,4,0,1.4,991.1,9,0,15,0,250,0,27,4.2,0,253,4.35,0.4,0.5,0,-0.5,-9.1
24-Dec-19,0,7.9,0,2.5,0,2.8,0,1.6,998.9,10,0,16,0,300,0,24,0.2,0,95,4.6,0.4,0.5,0,-1.2,-9.8
25-Dec-19,0,7.7,0,0.7,1,-0.1,0,0,1009.5,7.8,0,18,0,130,0,28,3.8,0,245,2.95,0.2,0.2,0.2,0.2,-9.2
26-Dec-19,0,9.7,0,6.5,1,-0.6,0,3.9,1003.5,8.7,0,18,0,120,0,31,0.1,0,108,5.5,0.6,0.7,0,-3.1,-10
27-Dec-19,0,13.7,0,6.2,0,4.6,0,0.6,1012.8,5.9,0,11,0,220,0,19,0.4,0,184,7.175,0.3,0.4,0,-0.3,-9.8
28-Dec-19,0,13.3,0,7.3,0,3.6,0,0,1016.2,6,0,15,0,220,0,23,0,0,98,7.025,1,1.1,1,1,-8.3
29-Dec-19,0,13,0,3.1,0,6.5,0,0,1014.4,6.3,0,17,0,210,0,26,0.1,0,91,7.6,0.6,0.7,1.6,1.6,-7.3
30-Dec-19,0,11,0,2.9,1,-1,0,0.2,1016.4,6.9,0,13,0,230,0,20,0.5,0,87,6.275,0.4,0.6,1.8,1.8,-6.7
31-Dec-19,0,9,0,4.1,0,2.5,0,0,1020.8,6.2,0,11,0,50,0,16,0.2,0,97,6.05,0.4,0.5,2.2,2.2,-6
01-Jan-20,0,7.9,0,0,1,-5,3,0,1013.4,4.1,0,10,0,180,0,17,2.4,0,233,4.575,0.2,0.3,2.4,2.4,-5.5
02-Jan-20,0,11.4,0,7,1,-2.2,0,1.2,1000.7,10.1,0,20,0,190,0,33,0,0,52,5.65,0.8,1,2,2,-5.6
03-Jan-20,0,7.6,0,3,0,2,2,0,1010.6,10.8,0,19,0,340,0,27,6,0,307,5.15,0.2,0.2,2.2,2.2,-5.1
04-Jan-20,0,8,0,5.1,0,2.2,0,0.1,1021.8,7.8,0,10,0,230,0,20,0.1,0,168,5.3,0.3,0.4,2.4,2.4,-4.6
05-Jan-20,0,11,0,7,0,5.4,2,0,1014.6,9.9,0,17,0,210,0,28,0.8,0,185,6.325,0.6,0.7,3,3,-3.7
06-Jan-20,0,10.3,0,5.6,0,7.4,0,2.4,1002.2,13.7,0,25,0,200,0,42,2.4,0,227,6.675,0.6,0.7,1.2,1.2,-5.4
07-Jan-20,0,14.2,0,6.3,0,3.7,0,0.3,1000.4,15.4,0,24,0,260,0,39,1.1,0,159,7.425,1,1.2,1.9,1.9,-4.4
08-Jan-20,0,10.2,0,4,0,6.1,0,2.6,1004,7.7,0,21,0,270,0,33,0.7,0,180,6.5,0.6,0.7,0,-0.2,-6.2
09-Jan-20,0,5.8,0,0.3,0,1.9,0,9.3,998.5,9.2,0,18,0,60,0,23,1.8,0,302,4.9,0.2,0.2,0,-9.1,-10
10-Jan-20,0,10.5,0,1.3,1,-0.6,0,0.1,1008.4,11.9,0,21,0,210,0,35,5.3,0,317,3.8,0.4,0.5,0.3,0.3,-9.2
11-Jan-20,0,13.1,0,5.9,0,1.2,0,7.3,1000.7,14.6,0,26,0,220,0,42,1.3,0,178,7.475,0.6,0.7,0,-6.4,-10
12-Jan-20,0,7.3,0,3.8,0,1.8,0,1,1003.4,7.2,0,13,0,250,0,21,4,0,286,5.075,0.3,0.4,0,-0.7,-10
13-Jan-20,0,9.2,0,4,0,0.8,0,3.6,985.7,15.5,0,28,0,180,0,48,0.9,0,68,4.3,1,1.3,0,-2.6,-10
14-Jan-20,0,5.8,0,3.3,0,1,0,3.3,975,9.5,0,14,0,230,0,25,0.2,0,88,3.3,0.8,0.9,0,-2.5,-10
15-Jan-20,0,7.6,0,3.8,0,1.7,0,0,988.8,13.1,0,18,0,230,0,32,6.5,0,390,3.175,0.8,0.9,0.8,0.8,-8.7
16-Jan-20,0,12.4,0,5.1,0,3.2,0,1.4,990.2,12.8,0,26,0,170,0,38,1.1,0,132,5.4,0.9,1.1,0.3,0.3,-8.8
17-Jan-20,0,6.3,0,1.5,0,0.3,2,0,1001.8,9.1,0,15,0,250,0,25,3.6,0,379,3.975,0.3,0.4,0.6,0.6,-8
18-Jan-20,0,5.6,1,-2.1,1,-4.4,3,0,1020.2,6.5,0,11,0,270,0,15,4.7,0,366,1.9,0.3,0.4,0.9,0.9,-7.3
19-Jan-20,0,7.7,1,-2.5,1,-5.3,3,0,1032.9,5.4,0,10,0,210,0,16,4,0,392,1.325,0.4,0.6,1.4,1.4,-6.5
20-Jan-20,0,8.5,0,2.7,1,-1.8,3,0,1035.1,6,0,10,0,260,0,16,7.3,0,443,2.5,0.4,0.5,1.7,1.7,-5.8
21-Jan-20,0,8.1,0,5.5,0,1.7,2,0,1031.9,6.7,0,10,0,270,0,15,0.1,0,200,5.125,0.4,0.5,2.1,2.1,-5.2
22-Jan-20,0,10.2,0,6.6,0,6.8,3,0,1028.2,4.5,0,8,0,280,0,10,0,0,231,6.925,0.2,0.3,2.3,2.3,-4.7
23-Jan-20,0,9.1,0,3.2,0,1,0,0.1,1021.2,4.1,0,9,0,280,0,12,1.3,0,330,6.85,0,0.1,2.2,2.2,-4.5
24-Jan-20,0,6.7,0,5.1,0,5,0,0.1,1012.3,6.5,0,12,0,270,0,17,0,0,177,6.375,0.3,0.4,2.4,2.4,-4.1
25-Jan-20,0,8.6,0,4.8,0,3.8,2,0,1001.8,8.8,0,13,0,180,0,19,0.4,0,177,5.925,0.7,0.9,3.1,3.1,-3.2
26-Jan-20,0,9.5,0,2.7,0,5.1,0,1.5,990.9,8.9,0,16,0,200,0,27,1,0,273,5.725,0.6,0.8,2.2,2.2,-3.9
27-Jan-20,0,7,0,1.6,0,0.1,2,0,981.1,10.9,0,20,0,270,0,29,3.1,0,368,3.6,0.8,1,3,3,-2.9
28-Jan-20,0,5.9,0,0.7,1,-0.4,2,0,984,13.3,0,19,0,260,0,32,1.8,0,316,2.725,0.7,0.9,3.7,3.7,-2
29-Jan-20,0,9.5,0,1.7,0,0.2,0,0.2,993.1,11,0,16,0,240,0,29,1.7,0,334,3.625,0.6,0.7,4.1,4.1,-1.6
30-Jan-20,0,12.5,0,6.5,0,4.2,0,0,988.8,12.3,0,25,0,270,0,39,1,0,302,6.45,0.9,1.1,4.9,4.9,-0.6
31-Jan-20,0,13.3,0,8.7,0,5.9,0,1.5,986.3,12.5,0,20,0,240,0,33,0.4,0,295,7.95,1.1,1.3,4.5,4.5,-0.9
01-Feb-20,0,10.1,0,5.3,0,5.8,2,0,989.4,12.8,0,23,0,270,0,33,3,0,325,6.525,0.8,1.1,5.3,5.3,0
02-Feb-20,0,11.1,0,4.7,0,3.3,0,5.6,991.4,10.7,0,17,0,250,0,30,4.3,0,421,6.35,0.7,0.8,0.3,0.3,-5
03-Feb-20,0,8.6,0,3.1,0,3.9,0,0.1,999.3,14.8,0,21,0,270,0,38,3.8,0,455,5.375,0.7,0.9,0.9,0.9,-4.1
04-Feb-20,0,8.8,0,1.3,0,1.2,0,0.2,1015.7,13.5,0,24,0,290,0,33,6,0,481,4,0.8,1.1,1.5,1.5,-3.3
05-Feb-20,0,8.9,0,0,1,-2.8,3,0,1024.3,5.2,0,9,0,210,0,15,5.6,0,482,3.325,0.5,0.7,2,2,-2.7
06-Feb-20,0,9.7,1,-2.3,1,-6.2,3,0,1016.5,6,0,16,0,160,0,22,6.4,0,540,3.575,0.6,0.8,2.6,2.6,-1.9
07-Feb-20,0,10.5,0,5.1,0,0.5,0,0.1,999.9,13.7,0,25,0,150,0,33,0,0,140,4.725,0.9,1.2,3.3,3.3,-1.1
08-Feb-20,0,11.1,0,3.5,0,1.7,0,4.2,986.7,17.3,0,28,0,210,0,44,3.7,0,430,5.05,0.9,1.3,0,0,-4.3
09-Feb-20,0,11.6,0,4.2,0,5.1,0,25.6,969.9,17.7,0,30,0,270,0,48,1.8,0,345,7.425,0.7,1,0,-10,-10
10-Feb-20,0,5,0,0.3,0,1.6,0,3.1,981.3,15.2,0,26,0,290,0,39,1.5,0,350,3.65,0.7,1.1,0,-2.4,-10
11-Feb-20,0,4.3,0,0.4,1,-0.3,0,2.6,992.8,14.6,0,26,0,270,0,38,3,0,457,2.275,0.8,1.1,0,-1.8,-10
12-Feb-20,0,6.7,0,0.6,1,-0.4,0,0.9,991.2,10.9,0,24,0,150,0,37,5.8,0,642,2.725,0.5,0.8,0,-0.4,-9.9
13-Feb-20,0,6.7,0,3,0,0,0,2.3,987.2,9.8,0,27,0,150,0,40,2.2,0,417,4.2,0.6,0.8,0,-1.7,-10
14-Feb-20,0,12.2,0,2.6,1,-0.9,0,0.9,996.3,10.4,0,25,0,280,0,36,2.9,0,480,5.1,0.9,1.1,0,0,-9.5
15-Feb-20,0,12.2,0,5.2,0,2.9,0,10,981.5,15.4,0,27,0,200,0,45,0.1,0,199,5.75,1.1,1.4,0,-8.9,-10
16-Feb-20,0,10.3,0,2.7,0,3.1,0,10.3,973.8,16.5,0,26,0,260,0,45,3.8,0,532,5.05,1.3,1.7,0,-9,-10
17-Feb-20,0,8,0,2.6,0,1.8,0,0.5,991.8,16.8,0,25,0,220,0,40,3.4,0,487,3.775,1.2,1.7,0.7,0.7,-8.8
18-Feb-20,0,7.5,0,1.7,0,1.6,0,6.4,1003.2,13.1,0,19,0,280,0,33,2.7,0,526,3.55,0.7,1,0,-5,-10
19-Feb-20,0,10,0,2,0,0.8,0,3.6,999.5,11.2,0,18,0,220,0,30,0.1,0,316,4.325,0.7,1,0,-2.9,-10
20-Feb-20,0,9.8,0,2.5,0,3,0,7.1,996.7,14.5,0,27,0,280,0,44,6.3,0,735,5.65,0.8,1.2,0,-6.3,-10
21-Feb-20,0,11,0,4.2,0,0.9,0,5.4,999.4,16.3,0,22,0,220,0,38,1.6,0,459,5.95,0.9,1.3,0,-4.5,-10
22-Feb-20,0,10.7,0,4.8,0,4.4,0,5,998.8,14.5,0,27,0,270,0,44,2.2,0,494,6.4,0.8,1.2,0,-4.2,-10
23-Feb-20,0,7.6,0,3.7,0,3.9,0,9.3,1003.1,9.4,0,20,0,300,0,28,3.1,0,665,6.025,0.8,1.1,0,-8.5,-10
24-Feb-20,0,11.4,0,3.2,0,3.1,0,14.8,996.4,16,0,28,0,270,0,40,2.2,0,469,6.175,0.7,1.1,0,-10,-10
25-Feb-20,0,4.8,0,0.6,0,0.5,0,1,988.7,13.6,0,23,0,270,0,33,4.5,0,631,3.75,0.7,1.1,0,-0.3,-9.8
26-Feb-20,0,7,0,0.5,1,-0.3,0,1.7,992.8,12.4,0,22,0,280,0,34,7.2,0,963,3.625,1,1.5,0,-0.7,-10
27-Feb-20,0,7.6,1,-0.3,1,-1.7,2,0,994.8,10,0,20,0,270,0,27,8.7,0,1009,3.85,1,1.5,1,1,-8.5
28-Feb-20,0,13.4,0,3.7,0,0.5,0,4.1,982.9,10.9,0,28,0,270,0,39,2.3,0,583,5.825,1.1,1.5,0,-2,-10
29-Feb-20,0,7.6,0,1.5,0,0.1,0,5.6,962.7,16.9,0,27,0,220,0,44,5,0,686,5.175,0.9,1.4,0,-4.7,-10
01-Mar-20,0,6.4,0,1.8,0,0.8,0,0.7,969.5,12.7,0,24,0,250,0,39,8.7,0,1022,3.95,1.1,1.6,0.4,0.4,-9.1
02-Mar-20,0,7.3,0,0.9,1,-0.6,0,0.2,978.2,9.6,0,17,0,260,0,29,7.3,0,954,3.275,1.1,1.6,1.3,1.3,-7.8
03-Mar-20,0,8.5,0,2.6,0,0.8,2,0,990.4,12.4,0,21,0,280,0,27,9.1,0,1130,4.225,1.4,2.1,2.7,2.7,-6
04-Mar-20,0,8.7,1,-3.7,1,-3.4,3,0,995.9,3.4,0,8,0,70,0,13,6.3,0,882,4.75,0.8,1.2,3.4,3.4,-4.9
05-Mar-20,0,7.4,1,-3.9,1,-7.6,0,0.5,990.7,5.3,0,10,0,280,0,14,4.9,0,957,3.575,0.7,1.1,3.6,3.6,-4.4
06-Mar-20,0,9.1,1,-1,1,-5.5,0,0.1,995,8.2,0,23,0,290,0,29,5.2,0,926,4.4,0.9,1.3,4.4,4.4,-3.4
07-Mar-20,0,13.4,0,5.2,0,3.4,0,0.4,992.8,14.6,0,21,0,210,0,36,0.1,0,416,6.925,1.2,1.7,5.2,5.2,-2.4
08-Mar-20,0,10.4,0,4.7,0,3.9,0,1.9,989.7,12.1,0,22,0,280,0,31,4.2,0,834,6.45,1.3,1.9,4.5,4.5,-2.9
09-Mar-20,0,12.2,0,4.6,0,3,0,8.7,993.9,12.3,0,18,0,200,0,30,0,0,227,5.55,0.8,1.2,0,-3.4,-10
10-Mar-20,0,11.7,0,4.9,0,5.2,0,1.4,990.4,14.8,0,25,0,260,0,38,2.5,0,834,8.325,0.9,1.5,0,-0.5,-10
11-Mar-20,0,11,0,1.2,0,2.5,0,5.3,990,13,0,26,0,270,0,38,5.6,0,829,6.375,1.2,1.9,0,-4.1,-10
12-Mar-20,0,8.7,0,0.5,1,-0.5,0,3.1,994.5,16.1,0,31,0,280,0,47,7,0,1017,4.55,1.3,2.1,0,-1.8,-10
13-Mar-20,0,10.5,0,4.2,0,2.5,0,1.4,1002.7,10.3,0,18,0,260,0,27,1.8,0,781,6.25,1.2,1.7,0,-0.2,-9.7
14-Mar-20,0,12.2,0,5.2,0,2.9,0,4.1,993.1,10.5,0,20,0,220,0,31,2.7,0,586,7.075,1,1.5,0,-3.1,-10
15-Mar-20,0,9.7,0,2.2,0,4,0,0.3,996.4,13.2,0,22,0,310,0,29,6.1,0,1043,6.575,1.4,2.1,1.1,1.1,-8.4
16-Mar-20,0,10.5,0,0.2,1,-2.8,2,0,1006.9,11,0,20,0,210,0,33,4.7,0,935,5.05,1,1.7,2.1,2.1,-7
17-Mar-20,0,15,0,5.5,0,5,0,3.7,1006.8,10.9,0,21,0,200,0,35,0.5,0,667,8.125,1.1,1.7,0,-0.5,-9.2
18-Mar-20,0,7.8,0,0.6,0,4.2,3,0,1013.8,7.1,0,12,0,280,0,16,0,0,573,7.05,0.8,1.2,0.8,0.8,-7.9
19-Mar-20,0,8.8,1,-2,1,-5.8,2,0,1019.7,6.8,0,10,0,20,0,14,5.1,0,1114,5.325,1.2,1.7,2,2,-6.3
20-Mar-20,0,8.7,1,-2.7,1,-6.2,3,0,1021.5,12.4,0,19,0,90,0,27,7.7,0,1372,4.975,1.2,2.1,3.2,3.2,-4.8
21-Mar-20,0,7.9,0,4.1,0,2.9,0,0,1016.4,11,0,21,0,100,0,28,0,0,452,5.1,1.4,1.9,4.5,4.5,-3.1
22-Mar-20,0,9.4,1,-1.7,1,-6.2,3,0,1015.7,7,0,13,0,140,0,20,9.6,0,1586,6.425,1.5,2.2,6,6,-1.5
23-Mar-20,0,13.1,0,0.3,1,-7.7,3,0,1012,6.4,0,12,0,150,0,17,4.8,0,1182,6.875,1.5,2.2,7.4,7.4,0.1
24-Mar-20,0,13.7,0,6.1,0,3,0,0,1008.2,8.9,0,18,0,210,0,29,4.2,0,1122,8.35,2,2.7,9.3,9.3,2.1
25-Mar-20,0,14.9,0,2,1,-0.2,3,0,1011.3,4,0,12,0,200,0,18,10.2,0,1513,8.575,1.6,2.3,10.8,10.8,3.7
26-Mar-20,0,11.9,1,-0.5,1,-3,3,0,1014.8,7.6,0,13,0,50,0,17,7.9,0,1450,8.925,1.2,2,11.9,11.9,5
27-Mar-20,0,9.9,0,3.6,1,-0.4,3,0,1018.7,10.1,0,14,0,40,0,20,0.9,0,636,7.525,0.9,1.4,12.7,12.7,5.8
28-Mar-20,0,9.3,0,3.7,0,4.8,2,0,1027.1,16,0,24,0,60,0,33,5.5,0,1303,7.875,1.9,3,14.3,14.3,7.7
29-Mar-20,0,6.2,1,-1.5,0,1.9,0,0,1035.2,13.8,0,22,0,60,0,30,4,0,993,6.125,1.5,2.4,15.7,15.7,9.3
30-Mar-20,0,8.5,1,-0.6,1,-5.3,2,0,1031.1,9.3,0,15,0,10,0,21,2.2,0,584,5.1,1.1,1.6,16.6,16.6,10.3
31-Mar-20,0,10.3,0,2.5,1,-0.4,3,0,1024.1,7.1,0,10,0,10,0,16,1.8,0,1000,7.075,1.4,2,17.8,17.8,11.8
01-Apr-20,0,11.1,0,4.3,0,3.7,0,0,1016.1,9.9,0,15,0,310,0,20,1.6,0,918,7.65,1.7,2.4,19.3,19.3,13.5
02-Apr-20,0,12.6,0,4,0,5.5,0,1.6,1007.9,14.1,0,24,0,280,0,32,1.9,0,929,8.225,1.4,2.2,18.8,18.8,13.2
03-Apr-20,0,11.9,0,4.7,0,1.7,0,0.6,1006,7,0,14,0,280,0,19,4.5,0,1301,8.2,1.6,2.4,19.5,19.5,14.2
04-Apr-20,0,11.8,0,6.6,0,3.5,2,0,1003.4,9.4,0,16,0,150,0,25,1.4,0,828,8.55,1.8,2.4,21,21,15.9
05-Apr-20,0,14.4,0,7.5,0,6.5,0,0.6,993.8,15.8,0,25,0,170,0,38,0.2,0,706,8.75,1.6,2.4,21.7,21.7,16.8
06-Apr-20,0,13.6,0,5.9,0,4.6,2,0,1002.4,9.3,0,18,0,210,0,32,9.8,0,1750,9.975,2.4,3.5,23.6,23.6,19
07-Apr-20,0,14.9,1,-0.2,1,-4.7,3,0,1016,6.5,0,15,0,140,0,21,11.5,0,1958,10.275,2.3,3.4,25.4,25.4,21.1
08-Apr-20,0,16,0,1.7,1,-2.2,3,0,1014.7,3.7,0,8,0,150,0,11,10.2,0,1862,12,2.2,3.1,27.1,27.1,23.1
09-Apr-20,0,13.7,0,1.7,1,-2,3,0,1014.2,5.4,0,11,0,90,0,14,8.7,0,1604,11.425,1.7,2.6,28.4,28.4,24.6
10-Apr-20,0,18.4,0,5.9,0,2.7,0,0,1011.8,3.5,0,7,0,90,0,9,3.8,0,1331,12.775,1.9,2.6,29.8,29.8,26.2
11-Apr-20,0,19.4,0,9.6,0,5.7,0,0,1011,7.1,0,15,0,280,0,18,8.7,0,1698,14.025,3.1,4.1,32.1,32.1,28.8
12-Apr-20,0,11.1,0,7.6,0,5.5,0,0.6,1008.4,11.8,0,20,0,30,0,26,0.1,0,556,10.875,1.5,2.1,32.6,32.6,29.4
13-Apr-20,0,8.8,1,-2.5,0,5.7,3,0,1017.1,13.3,0,21,0,90,0,28,6.6,0,1708,10.225,1.2,2.4,33.4,33.4,30.4
14-Apr-20,0,12.9,1,-2.2,1,-6.7,3,0,1017.8,4.2,0,11,0,140,0,16,12.4,0,2128,10.475,2.2,3.2,35,35,32.2
15-Apr-20,0,14.1,1,-0.9,1,-4.6,3,0,1011.8,5.2,0,10,0,90,0,13,13.1,0,2170,11.8,2.3,3.3,36.5,36.5,33.9
16-Apr-20,0,13.7,1,-0.9,1,-4.1,3,0,1007.1,8.8,0,13,0,50,0,18,9.5,0,2039,12.25,1.9,3.1,37.8,37.8,35.4
17-Apr-20,0,13.6,0,6.9,0,5.2,2,0,1005.9,11.2,0,18,0,90,0,25,6,0,1569,12.75,2,3.2,39.1,39.1,36.9
18-Apr-20,0,9.5,0,6.3,0,6.2,0,2.3,1008.1,7.8,0,14,0,90,0,20,0,0,453,10.6,0.9,1.3,37.4,37.4,35.3
19-Apr-20,0,12.1,0,1.7,0,5.8,0,0.1,1011.1,7.1,0,13,0,80,0,16,3.9,0,1409,10.925,1.5,2.4,38.3,38.3,36.3
20-Apr-20,0,12.9,0,1,1,-2.6,3,0,1010.9,13.5,0,20,0,80,0,28,12.3,0,2222,10.875,2.2,3.8,39.7,39.7,37.9
21-Apr-20,0,14,0,6.5,0,5.2,0,0,1011.4,13.9,0,21,0,70,0,28,12.6,0,2282,12.05,2.9,4.7,41.6,41.6,40
22-Apr-20,0,14.6,0,5.9,0,4.2,0,0,1013.5,9.2,0,13,0,60,0,20,7.5,0,1751,12.55,2.4,3.6,43.1,43.1,41.7
23-Apr-20,0,12.7,0,3.3,0,1.6,0,0,1010.8,7.2,0,12,0,70,0,17,7.5,0,1876,12.775,2,3.1,44.3,44.3,43.1
24-Apr-20,0,14.7,0,2.7,1,-1.9,0,0,1006.5,5.5,0,10,0,80,0,12,3.9,0,1722,12.525,2.1,3,45.6,45.6,44.5
25-Apr-20,0,17.2,0,3.6,0,0.1,0,0,1003.7,4.8,0,9,0,90,0,14,7.4,0,1892,13.9,2.6,3.6,47.1,47.1,46.1
26-Apr-20,0,11.1,0,7.9,0,7.4,2,0,1001.9,5.3,0,9,0,60,0,13,0,0,654,12.95,1.2,1.7,47.8,47.8,46.9
27-Apr-20,0,12.7,0,0.5,1,-2.8,2,0,999.4,4.7,0,10,0,100,0,16,11.5,0,2121,13.525,2.3,3.3,49,49,48.3
28-Apr-20,0,12,1,-1.1,1,-4.7,3,0,995.5,6.5,0,12,0,60,0,17,7.3,0,1792,12.5,2,2.9,50.1,50.1,49.6
29-Apr-20,0,13.8,0,6,0,2.3,0,4.1,984.5,10,0,17,0,160,0,26,2.8,0,1015,11.2,2,2.8,47.1,47.1,46.7
30-Apr-20,0,11.3,0,4.7,0,1.4,0,2.9,979.8,11.2,0,21,0,290,0,28,1.5,0,1082,9.875,1.6,2.4,45.1,45.1,44.8
01-May-20,0,13.8,0,3.8,0,2.6,0,2.6,990.2,10.8,0,19,0,290,0,26,8.5,0,1804,9.9,2.6,3.9,44,44,43.8
02-May-20,0,14.4,0,2.6,0,3,3,0,1000.1,7.6,0,12,0,280,0,17,10.6,0,2295,11,2.8,4.2,45.7,45.7,45.7
03-May-20,0,14.5,0,2.3,1,-2.3,0,0,1006.8,5.8,0,10,0,70,0,17,12.8,0,2575,13.2,2.9,4.2,47.4,47.4,47.5
04-May-20,0,13.3,0,1.4,1,-2.1,3,0,1010.8,9.5,0,19,0,100,0,27,13.9,0,2564,14,2.5,4.2,48.8,48.8,49.1
05-May-20,0,13.1,0,3.7,0,5.8,0,0,1011.3,13.1,0,18,0,90,0,25,12.7,0,2591,14.175,2.5,4.4,50.2,50.2,50.6
06-May-20,0,14.4,0,2.6,1,-2.6,0,0.1,1014,7.5,0,13,0,110,0,18,14,0,2624,14.85,3,4.6,51.8,51.8,52.3
07-May-20,0,17.3,0,8.9,0,7.1,0,1.3,1010.2,6.5,0,12,0,150,0,17,5.8,0,1476,14.925,2.6,3.5,51.9,51.9,52.6
08-May-20,0,17.7,0,8.9,0,9.8,0,0,1007.4,5.9,0,9,0,110,0,14,8.9,0,2315,16.75,3.1,4.4,53.5,53.5,54.3
09-May-20,0,19.2,0,4.7,0,0.3,3,0,1003.9,5,0,10,0,350,0,15,14.2,0,2620,17.85,3.5,4.8,55.3,55.3,56.3
10-May-20,0,11,0,5.3,0,4.4,2,0,1008.1,15.1,0,24,0,60,0,33,0.6,0,825,14.025,1.6,2.5,56.1,56.1,57.1
11-May-20,0,9.5,1,-0.7,0,2.5,0,0,1016.4,12.5,0,19,0,70,0,29,12.9,0,2660,12.4,2.7,4.7,57.4,57.4,58.6
12-May-20,0,13.8,1,-1.2,1,-4.1,3,0,1013,7.7,0,13,0,320,0,18,7.6,0,1772,12.45,2.5,3.7,58.6,58.6,59.9
13-May-20,0,10.5,1,-1.7,1,-1.9,2,0,1011.8,10,0,17,0,50,0,25,12,0,2477,12.825,2.4,4,59.8,59.8,61.1
14-May-20,0,13.8,1,-2.6,1,-5.8,3,0,1015.2,4.6,0,10,0,80,0,16,13,0,2758,14,3.1,4.4,61.2,61.2,62.6
15-May-20,0,13.2,0,0.5,1,-2.3,3,0,1016.5,7.3,0,12,0,320,0,15,0.3,0,1048,13.175,1.9,2.6,62,62,63.5
16-May-20,0,15.1,0,6,0,3.9,2,0,1014.7,6.9,0,11,0,300,0,17,3.7,0,1582,13.65,2.5,3.5,63.1,63.1,64.7
17-May-20,0,17,0,9.4,0,8.5,0,0.2,1011.3,7.7,0,13,0,250,0,22,1.1,0,1259,14.25,2.4,3.3,63.9,63.9,65.6
18-May-20,0,17.3,0,10.8,0,10.3,0,0.8,1009.8,8.3,0,12,0,240,0,22,0.3,0,945,14.125,2.1,2.8,64,64,65.7
19-May-20,0,20.9,0,9.5,0,12.7,0,0,1010.6,7.2,0,12,0,240,0,24,5.3,0,1926,16.65,3.1,4.4,65.3,65.3,67.1
20-May-20,0,21.5,0,6.4,0,2.8,0,0,1008,5.5,0,13,0,150,0,19,12.4,0,2722,18.625,4,5.5,66.9,66.9,68.8
21-May-20,0,17.5,0,10.5,0,7.4,0,1.2,1002.1,9.7,0,17,0,160,0,28,6.6,0,2026,18,3.3,4.7,67,67,69
22-May-20,0,17.3,0,9.3,0,9.3,0,2.3,994.9,17.4,0,26,0,220,0,46,11.9,0,2533,15.2,3.7,6.1,66.2,66.2,68.2
